timestamp,rank,name,price,change_24h,market_cap
9/4/2026 15:51,7,Solana,$103.82 ,3.71%,$60.77B
9/4/2026 15:51,8,TRON,$0.33 ,0.24%,$31.12B
9/4/2026 15:51,9,Hyperliquid,$86.95 ,6.35%,$21.87B
9/4/2026 15:51,10,Zcash,$998.76 ,20.24%,$16.83B
9/4/2026 15:52,1,Bitcoin,"$80,878.35 ",4.35%,$1.62T
9/4/2026 15:52,2,Ethereum,"$2,517.13 ",5.28%,$307.27B
9/4/2026 15:52,3,Tether,$1.00 ,0.03%,$183.35B
9/4/2026 15:52,4,BNB,$717.63 ,2.25%,$95.56B
9/4/2026 15:52,5,XRP,$1.44 ,6.32%,$90.83B
9/4/2026 15:52,6,USDC,$1.00 ,0.00%,$74.19B
9/4/2026 15:52,7,Solana,$103.82 ,3.71%,$60.77B
9/4/2026 15:52,8,TRON,$0.33 ,0.24%,$31.12B
9/4/2026 15:52,9,Hyperliquid,$86.66 ,6.00%,$21.8B
9/4/2026 15:52,10,Zcash,$993.87 ,19.48%,$16.74B
9/4/2026 15:52,1,Bitcoin,"$80,878.35 ",4.35%,$1.62T
9/4/2026 15:52,2,Ethereum,"$2,517.13 ",5.28%,$307.27B
9/4/2026 15:52,3,Tether,$1.00 ,0.03%,$183.35B
9/4/2026 15:52,4,BNB,$717.63 ,2.25%,$95.56B
9/4/2026 15:52,5,XRP,$1.44 ,6.32%,$90.83B
9/4/2026 15:52,6,USDC,$1.00 ,0.00%,$74.19B
9/4/2026 15:52,7,Solana,$103.82 ,3.71%,$60.77B
9/4/2026 15:52,8,TRON,$0.33 ,0.24%,$31.12B
9/4/2026 15:52,9,Hyperliquid,$86.95 ,6.35%,$21.87B
9/4/2026 15:52,10,Zcash,$998.76 ,20.24%,$16.83B
9/4/2026 20:14,1,Bitcoin,"$79,315.72 ",-0.44%,$1.59T
9/4/2026 20:14,2,Ethereum,"$2,450.15 ",-0.30%,$299.43B
9/4/2026 20:14,3,Tether,$1.00 ,0.00%,$183.36B
9/4/2026 20:14,4,BNB,$714.90 ,-0.45%,$95.19B
9/4/2026 20:14,5,XRP,$1.40 ,-0.64%,$87.95B
9/4/2026 20:14,6,USDC,$1.00 ,-0.03%,$74.21B
9/4/2026 20:14,7,Solana,$101.31 ,-1.47%,$59.3B
9/4/2026 20:14,8,TRON,$0.33 ,-0.02%,$31.24B
9/4/2026 20:14,9,Hyperliquid,$84.05 ,0.56%,$21.14B
9/4/2026 20:14,10,Zcash,$975.67 ,13.45%,$16.44B
9/4/2026 20:15,1,Bitcoin,"$79,199.69 ",-0.51%,$1.59T
9/4/2026 20:15,2,Ethereum,"$2,451.68 ",-0.15%,$299.43B
9/4/2026 20:15,3,Tether,$1.00 ,0.00%,$183.36B
9/4/2026 20:15,4,BNB,$714.90 ,-0.45%,$95.19B
9/4/2026 20:15,5,XRP,$1.40 ,-0.64%,$87.95B
9/4/2026 20:15,6,USDC,$1.00 ,-0.03%,$74.21B
9/4/2026 20:15,7,Solana,$101.31 ,-1.47%,$59.3B
9/4/2026 20:15,8,TRON,$0.33 ,-0.02%,$31.24B
9/4/2026 20:15,9,Hyperliquid,$84.55 ,1.16%,$21.27B
9/4/2026 20:15,10,Zcash,$984.66 ,14.04%,$16.59B
9/4/2026 20:16,1,Bitcoin,"$79,199.69 ",-0.51%,$1.59T
9/4/2026 20:16,2,Ethereum,"$2,451.68 ",-0.15%,$299.43B
9/4/2026 20:16,3,Tether,$1.00 ,0.00%,$183.36B
9/4/2026 20:16,4,BNB,$714.90 ,-0.45%,$95.19B
9/4/2026 20:16,5,XRP,$1.40 ,-0.64%,$87.95B
9/4/2026 20:16,6,USDC,$1.00 ,-0.03%,$74.21B
9/4/2026 20:16,7,Solana,$101.31 ,-1.47%,$59.3B
9/4/2026 20:16,8,TRON,$0.33 ,-0.02%,$31.24B
9/4/2026 20:16,9,Hyperliquid,$84.55 ,1.16%,$21.27B
9/4/2026 20:16,10,Zcash,$984.66 ,14.04%,$16.59B
9/4/2026 20:18,1,Bitcoin,"$79,168.63 ",-0.82%,$1.59T
9/4/2026 20:18,2,Ethereum,"$2,447.32 ",-0.27%,$299.43B
9/4/2026 20:18,3,Tether,$1.00 ,0.00%,$183.36B
9/4/2026 20:18,4,BNB,$714.90 ,-0.45%,$95.19B
9/4/2026 20:18,5,XRP,$1.40 ,-0.64%,$87.95B
9/4/2026 20:18,6,USDC,$1.00 ,-0.03%,$74.21B
9/4/2026 20:18,7,Solana,$101.31 ,-1.47%,$59.3B
9/4/2026 20:18,8,TRON,$0.33 ,-0.02%,$31.24B
9/4/2026 20:18,9,Hyperliquid,$84.55 ,1.16%,$21.27B
9/4/2026 20:18,10,Zcash,$984.66 ,14.04%,$16.59B
9/4/2026 20:19,1,Bitcoin,"$79,168.63 ",-0.82%,$1.59T
9/4/2026 20:19,2,Ethereum,"$2,447.32 ",-0.27%,$299.43B
9/4/2026 20:19,3,Tether,$1.00 ,0.00%,$183.36B
9/4/2026 20:19,4,BNB,$714.90 ,-0.45%,$95.19B
9/4/2026 20:19,5,XRP,$1.40 ,-0.64%,$87.95B
9/4/2026 20:19,6,USDC,$1.00 ,-0.03%,$74.21B
9/4/2026 20:19,7,Solana,$101.31 ,-1.47%,$59.3B
9/4/2026 20:19,8,TRON,$0.33 ,-0.02%,$31.24B
9/4/2026 20:19,9,Hyperliquid,$83.73 ,0.06%,$21.06B
9/4/2026 20:19,10,Zcash,$969.73 ,12.66%,$16.34B
9/4/2026 20:20,1,Bitcoin,"$79,112.24 ",-0.94%,$1.59T
9/4/2026 20:20,2,Ethereum,"$2,442.82 ",-0.55%,$298.67B
9/4/2026 20:20,3,Tether,$1.00 ,0.00%,$183.37B
9/4/2026 20:20,4,BNB,$713.92 ,-0.70%,$95.06B
9/4/2026 20:20,5,XRP,$1.39 ,-0.92%,$87.73B
9/4/2026 20:20,6,USDC,$1.00 ,-0.02%,$74.17B
9/4/2026 20:20,7,Solana,$100.94 ,-1.56%,$59.08B
9/4/2026 20:20,8,TRON,$0.33 ,-0.04%,$31.24B
9/4/2026 20:20,9,Hyperliquid,$83.76 ,0.06%,$21.07B
9/4/2026 20:20,10,Zcash,$969.50 ,12.32%,$16.33B
9/4/2026 20:21,1,Bitcoin,"$79,061.52 ",-1.11%,$1.59T
9/4/2026 20:21,2,Ethereum,"$2,446.60 ",-0.51%,$298.67B
9/4/2026 20:21,3,Tether,$1.00 ,0.00%,$183.37B
9/4/2026 20:21,4,BNB,$713.92 ,-0.70%,$95.06B
9/4/2026 20:21,5,XRP,$1.39 ,-0.92%,$87.73B
9/4/2026 20:21,6,USDC,$1.00 ,-0.02%,$74.17B
9/4/2026 20:21,7,Solana,$100.94 ,-1.56%,$59.08B
9/4/2026 20:21,8,TRON,$0.33 ,-0.04%,$31.24B
9/4/2026 20:21,9,Hyperliquid,$83.80 ,0.13%,$21.08B
9/4/2026 20:21,10,Zcash,$969.21 ,12.35%,$16.33B
9/4/2026 20:23,1,Bitcoin,"$79,061.52 ",-1.11%,$1.59T
9/4/2026 20:23,2,Ethereum,"$2,446.60 ",-0.51%,$298.67B
9/4/2026 20:23,3,Tether,$1.00 ,0.00%,$183.37B
9/4/2026 20:23,4,BNB,$713.92 ,-0.70%,$95.06B
9/4/2026 20:23,5,XRP,$1.39 ,-0.92%,$87.73B
9/4/2026 20:23,6,USDC,$1.00 ,-0.02%,$74.17B
9/4/2026 20:23,7,Solana,$100.94 ,-1.56%,$59.08B
9/4/2026 20:23,8,TRON,$0.33 ,-0.04%,$31.24B
9/4/2026 20:23,9,Hyperliquid,$83.84 ,0.23%,$21.09B
9/4/2026 20:23,10,Zcash,$969.96 ,12.26%,$16.34B
9/4/2026 20:24,1,Bitcoin,"$78,671.31 ",-2.15%,$1.58T
9/4/2026 20:24,2,Ethereum,"$2,437.54 ",-1.64%,$298.25B
9/4/2026 20:24,3,Tether,$1.00 ,0.00%,$183.35B
9/4/2026 20:24,4,BNB,$712.13 ,-0.96%,$94.82B
9/4/2026 20:24,5,XRP,$1.39 ,-1.56%,$87.46B
9/4/2026 20:24,6,USDC,$1.00 ,-0.01%,$74.17B
9/4/2026 20:24,7,Solana,$100.71 ,-2.06%,$58.95B
9/4/2026 20:24,8,TRON,$0.33 ,-0.11%,$31.24B
9/4/2026 20:24,9,Hyperliquid,$83.88 ,0.28%,$21.1B
9/4/2026 20:24,10,Zcash,$971.96 ,12.43%,$16.38B
9/4/2026 20:25,1,Bitcoin,"$78,671.31 ",-2.15%,$1.58T
9/4/2026 20:25,2,Ethereum,"$2,437.54 ",-1.64%,$298.25B
9/4/2026 20:25,3,Tether,$1.00 ,0.00%,$183.35B
9/4/2026 20:25,4,BNB,$712.13 ,-0.96%,$94.82B
9/4/2026 20:25,5,XRP,$1.39 ,-1.56%,$87.46B
9/4/2026 20:25,6,USDC,$1.00 ,-0.01%,$74.17B
9/4/2026 20:25,7,Solana,$100.71 ,-2.06%,$58.95B
9/4/2026 20:25,8,TRON,$0.33 ,-0.11%,$31.24B
9/4/2026 20:25,9,Hyperliquid,$83.95 ,0.45%,$21.12B
9/4/2026 20:25,10,Zcash,$974.33 ,12.68%,$16.42B
9/4/2026 20:26,1,Bitcoin,"$78,861.32 ",-1.71%,$1.58T
9/4/2026 20:26,2,Ethereum,"$2,439.25 ",-1.48%,$297.63B
9/4/2026 20:26,3,Tether,$1.00 ,0.00%,$183.35B
9/4/2026 20:26,4,BNB,$710.85 ,-1.26%,$94.65B
9/4/2026 20:26,5,XRP,$1.38 ,-3.13%,$87.07B
9/4/2026 20:26,6,USDC,$1.00 ,-0.01%,$74.17B
9/4/2026 20:26,7,Solana,$100.60 ,-2.96%,$58.89B
9/4/2026 20:26,8,TRON,$0.33 ,-0.16%,$31.24B
9/4/2026 20:26,9,Hyperliquid,$83.99 ,0.38%,$21.13B
9/4/2026 20:26,10,Zcash,$975.18 ,12.78%,$16.43B
9/4/2026 20:28,1,Bitcoin,"$78,861.32 ",-1.71%,$1.58T
9/4/2026 20:28,2,Ethereum,"$2,439.25 ",-1.48%,$297.63B
9/4/2026 20:28,3,Tether,$1.00 ,0.00%,$183.35B
9/4/2026 20:28,4,BNB,$710.85 ,-1.26%,$94.65B
9/4/2026 20:28,5,XRP,$1.38 ,-3.13%,$87.07B
9/4/2026 20:28,6,USDC,$1.00 ,-0.01%,$74.17B
9/4/2026 20:28,7,Solana,$100.60 ,-2.96%,$58.89B
9/4/2026 20:28,8,TRON,$0.33 ,-0.16%,$31.24B
9/4/2026 20:28,9,Hyperliquid,$83.92 ,0.21%,$21.11B
9/4/2026 20:28,10,Zcash,$975.60 ,12.77%,$16.44B
9/4/2026 20:29,1,Bitcoin,"$78,861.32 ",-1.71%,$1.58T
9/4/2026 20:29,2,Ethereum,"$2,439.25 ",-1.48%,$297.63B
9/4/2026 20:29,3,Tether,$1.00 ,0.00%,$183.35B
9/4/2026 20:29,4,BNB,$710.85 ,-1.26%,$94.65B
9/4/2026 20:29,5,XRP,$1.38 ,-3.13%,$87.07B
9/4/2026 20:29,6,USDC,$1.00 ,-0.01%,$74.17B
9/4/2026 20:29,7,Solana,$100.60 ,-2.96%,$58.89B
9/4/2026 20:29,8,TRON,$0.33 ,-0.16%,$31.24B
9/4/2026 20:29,9,Hyperliquid,$83.84 ,0.23%,$21.09B
9/4/2026 20:29,10,Zcash,$969.96 ,12.26%,$16.34B
9/4/2026 20:30,1,Bitcoin,"$78,937.10 ",-1.64%,$1.58T
9/4/2026 20:30,2,Ethereum,"$2,437.75 ",-1.69%,$297.63B
9/4/2026 20:30,3,Tether,$1.00 ,0.00%,$183.35B
9/4/2026 20:30,4,BNB,$710.85 ,-1.26%,$94.65B
9/4/2026 20:30,5,XRP,$1.38 ,-3.13%,$87.07B
9/4/2026 20:30,6,USDC,$1.00 ,-0.01%,$74.17B
9/4/2026 20:30,7,Solana,$100.60 ,-2.96%,$58.89B
9/4/2026 20:30,8,TRON,$0.33 ,-0.16%,$31.24B
9/4/2026 20:30,9,Hyperliquid,$83.82 ,0.04%,$21.08B
9/4/2026 20:30,10,Zcash,$975.27 ,12.29%,$16.43B
9/6/2026 15:39,1,Bitcoin,"$79,921.14 ",0.35%,$1.6T
9/6/2026 15:39,2,Ethereum,"$2,499.93 ",1.69%,$304.84B
9/6/2026 15:39,3,Tether,$1.00 ,0.01%,$183.4B
9/6/2026 15:39,4,BNB,$757.47 ,1.29%,$100.86B
9/6/2026 15:39,5,XRP,$1.41 ,0.92%,$89.04B
9/6/2026 15:39,6,USDC,$1.00 ,0.01%,$74.55B
9/6/2026 15:39,7,Solana,$106.47 ,3.81%,$62.33B
9/6/2026 15:39,8,TRON,$0.33 ,0.58%,$31.72B
9/6/2026 15:39,9,Hyperliquid,$87.75 ,3.47%,$22.07B
9/6/2026 15:39,10,Zcash,"$1,182.69 ",17.08%,$19.93B
9/6/2026 15:40,1,Bitcoin,"$79,926.83 ",0.36%,$1.6T
9/6/2026 15:40,2,Ethereum,"$2,501.85 ",1.77%,$305.04B
9/6/2026 15:40,3,Tether,$1.00 ,0.00%,$183.39B
9/6/2026 15:40,4,BNB,$757.81 ,1.26%,$100.91B
9/6/2026 15:40,5,XRP,$1.41 ,0.86%,$89.04B
9/6/2026 15:40,6,USDC,$1.00 ,0.00%,$74.55B
9/6/2026 15:40,7,Solana,$106.53 ,3.88%,$62.37B
9/6/2026 15:40,8,TRON,$0.33 ,0.59%,$31.73B
9/6/2026 15:40,9,Hyperliquid,$87.80 ,3.54%,$22.08B
9/6/2026 15:40,10,Zcash,"$1,182.69 ",17.03%,$19.93B
9/6/2026 15:42,1,Bitcoin,"$79,926.83 ",0.36%,$1.6T
9/6/2026 15:42,2,Ethereum,"$2,501.85 ",1.77%,$305.04B
9/6/2026 15:42,3,Tether,$1.00 ,0.00%,$183.39B
9/6/2026 15:42,4,BNB,$757.81 ,1.26%,$100.91B
9/6/2026 15:42,5,XRP,$1.41 ,0.86%,$89.04B
9/6/2026 15:42,6,USDC,$1.00 ,0.00%,$74.55B
9/6/2026 15:42,7,Solana,$106.53 ,3.88%,$62.37B
9/6/2026 15:42,8,TRON,$0.33 ,0.59%,$31.73B
9/6/2026 15:42,9,Hyperliquid,$87.79 ,3.54%,$22.08B
9/6/2026 15:42,10,Zcash,"$1,183.06 ",17.09%,$19.94B
9/6/2026 15:43,1,Bitcoin,"$79,922.49 ",0.36%,$1.6T
9/6/2026 15:43,2,Ethereum,"$2,501.06 ",1.75%,$305.04B
9/6/2026 15:43,3,Tether,$1.00 ,0.00%,$183.39B
9/6/2026 15:43,4,BNB,$757.81 ,1.26%,$100.91B
9/6/2026 15:43,5,XRP,$1.41 ,0.86%,$89.04B
9/6/2026 15:43,6,USDC,$1.00 ,0.00%,$74.55B
9/6/2026 15:43,7,Solana,$106.53 ,3.88%,$62.37B
9/6/2026 15:43,8,TRON,$0.33 ,0.59%,$31.73B
9/6/2026 15:43,9,Hyperliquid,$87.82 ,3.49%,$22.09B
9/6/2026 15:43,10,Zcash,"$1,183.86 ",17.29%,$19.95B
9/6/2026 15:44,1,Bitcoin,"$79,928.79 ",0.38%,$1.6T
9/6/2026 15:44,2,Ethereum,"$2,500.50 ",1.72%,$305.2B
9/6/2026 15:44,3,Tether,$1.00 ,0.01%,$183.4B
9/6/2026 15:44,4,BNB,$757.94 ,1.32%,$100.92B
9/6/2026 15:44,5,XRP,$1.41 ,0.92%,$89.07B
9/6/2026 15:44,6,USDC,$1.00 ,0.01%,$74.55B
9/6/2026 15:44,7,Solana,$106.68 ,4.06%,$62.46B
9/6/2026 15:44,8,TRON,$0.33 ,0.57%,$31.73B
9/6/2026 15:44,9,Hyperliquid,$87.79 ,3.56%,$22.08B
9/6/2026 15:44,10,Zcash,"$1,183.98 ",17.25%,$19.95B
9/6/2026 15:45,1,Bitcoin,"$79,921.78 ",0.38%,$1.6T
9/6/2026 15:45,2,Ethereum,"$2,499.99 ",1.72%,$305.2B
9/6/2026 15:45,3,Tether,$1.00 ,0.01%,$183.4B
9/6/2026 15:45,4,BNB,$757.94 ,1.32%,$100.92B
9/6/2026 15:45,5,XRP,$1.41 ,0.92%,$89.07B
9/6/2026 15:45,6,USDC,$1.00 ,0.01%,$74.55B
9/6/2026 15:45,7,Solana,$106.68 ,4.06%,$62.46B
9/6/2026 15:45,8,TRON,$0.33 ,0.57%,$31.73B
9/6/2026 15:45,9,Hyperliquid,$87.70 ,3.44%,$22.05B
9/6/2026 15:45,10,Zcash,"$1,183.54 ",17.23%,$19.94B
9/6/2026 15:46,1,Bitcoin,"$79,921.78 ",0.38%,$1.6T
9/6/2026 15:46,2,Ethereum,"$2,499.99 ",1.72%,$305.2B
9/6/2026 15:46,3,Tether,$1.00 ,0.01%,$183.4B
9/6/2026 15:46,4,BNB,$757.94 ,1.32%,$100.92B
9/6/2026 15:46,5,XRP,$1.41 ,0.92%,$89.07B
9/6/2026 15:46,6,USDC,$1.00 ,0.01%,$74.55B
9/6/2026 15:46,7,Solana,$106.68 ,4.06%,$62.46B
9/6/2026 15:46,8,TRON,$0.33 ,0.57%,$31.73B
9/6/2026 15:46,9,Hyperliquid,$87.71 ,3.50%,$22.06B
9/6/2026 15:46,10,Zcash,"$1,183.57 ",17.26%,$19.95B
9/6/2026 15:48,1,Bitcoin,"$79,923.64 ",0.38%,$1.6T
9/6/2026 15:48,2,Ethereum,"$2,499.71 ",1.71%,$305.08B
9/6/2026 15:48,3,Tether,$1.00 ,0.01%,$183.4B
9/6/2026 15:48,4,BNB,$758.01 ,1.32%,$100.93B
9/6/2026 15:48,5,XRP,$1.41 ,0.89%,$89.03B
9/6/2026 15:48,6,USDC,$1.00 ,0.01%,$74.54B
9/6/2026 15:48,7,Solana,$106.68 ,4.09%,$62.45B
9/6/2026 15:48,8,TRON,$0.33 ,0.57%,$31.73B
9/6/2026 15:48,9,Hyperliquid,$87.71 ,3.50%,$22.06B
9/6/2026 15:48,10,Zcash,"$1,183.57 ",17.26%,$19.95B
9/6/2026 15:49,1,Bitcoin,"$79,923.64 ",0.38%,$1.6T
9/6/2026 15:49,2,Ethereum,"$2,499.71 ",1.71%,$305.08B
9/6/2026 15:49,3,Tether,$1.00 ,0.01%,$183.4B
9/6/2026 15:49,4,BNB,$758.01 ,1.32%,$100.93B
9/6/2026 15:49,5,XRP,$1.41 ,0.89%,$89.03B
9/6/2026 15:49,6,USDC,$1.00 ,0.01%,$74.54B
9/6/2026 15:49,7,Solana,$106.68 ,4.09%,$62.45B
9/6/2026 15:49,8,TRON,$0.33 ,0.57%,$31.73B
9/6/2026 15:49,9,Hyperliquid,$87.75 ,3.57%,$22.07B
9/6/2026 15:49,10,Zcash,"$1,185.23 ",17.44%,$19.97B
9/6/2026 15:50,1,Bitcoin,"$79,953.84 ",0.41%,$1.6T
9/6/2026 15:50,2,Ethereum,"$2,499.51 ",1.70%,$305.08B
9/6/2026 15:50,3,Tether,$1.00 ,0.01%,$183.4B
9/6/2026 15:50,4,BNB,$758.01 ,1.32%,$100.93B
9/6/2026 15:50,5,XRP,$1.41 ,0.89%,$89.03B
9/6/2026 15:50,6,USDC,$1.00 ,0.01%,$74.54B
9/6/2026 15:50,7,Solana,$106.68 ,4.09%,$62.45B
9/6/2026 15:50,8,TRON,$0.33 ,0.57%,$31.73B
9/6/2026 15:50,9,Hyperliquid,$87.74 ,3.55%,$22.06B
9/6/2026 15:50,10,Zcash,"$1,184.36 ",17.36%,$19.96B
9/6/2026 15:51,1,Bitcoin,"$79,953.84 ",0.41%,$1.6T
9/6/2026 15:51,2,Ethereum,"$2,499.51 ",1.70%,$305.08B
9/6/2026 15:51,3,Tether,$1.00 ,0.01%,$183.4B
9/6/2026 15:51,4,BNB,$758.01 ,1.32%,$100.93B
9/6/2026 15:51,5,XRP,$1.41 ,0.89%,$89.03B
9/6/2026 15:51,6,USDC,$1.00 ,0.01%,$74.54B
9/6/2026 15:51,7,Solana,$106.68 ,4.09%,$62.45B
9/6/2026 15:51,8,TRON,$0.33 ,0.57%,$31.73B
9/6/2026 15:51,9,Hyperliquid,$87.79 ,3.54%,$22.08B
9/6/2026 15:51,10,Zcash,"$1,183.06 ",17.09%,$19.94B
9/6/2026 15:53,1,Bitcoin,"$79,980.08 ",0.44%,$1.6T
9/6/2026 15:53,2,Ethereum,"$2,499.85 ",1.72%,$305.08B
9/6/2026 15:53,3,Tether,$1.00 ,0.01%,$183.4B
9/6/2026 15:53,4,BNB,$758.01 ,1.32%,$100.93B
9/6/2026 15:53,5,XRP,$1.41 ,0.89%,$89.03B
9/6/2026 15:53,6,USDC,$1.00 ,0.01%,$74.54B
9/6/2026 15:53,7,Solana,$106.68 ,4.09%,$62.45B
9/6/2026 15:53,8,TRON,$0.33 ,0.57%,$31.73B
9/6/2026 15:53,9,Hyperliquid,$87.69 ,3.56%,$22.05B
9/6/2026 15:53,10,Zcash,"$1,185.92 ",17.54%,$19.98B
9/6/2026 15:54,1,Bitcoin,"$79,980.08 ",0.44%,$1.6T
9/6/2026 15:54,2,Ethereum,"$2,499.85 ",1.72%,$305.08B
9/6/2026 15:54,3,Tether,$1.00 ,0.01%,$183.4B
9/6/2026 15:54,4,BNB,$758.01 ,1.32%,$100.93B
9/6/2026 15:54,5,XRP,$1.41 ,0.89%,$89.03B
9/6/2026 15:54,6,USDC,$1.00 ,0.01%,$74.54B
9/6/2026 15:54,7,Solana,$106.68 ,4.09%,$62.45B
9/6/2026 15:54,8,TRON,$0.33 ,0.57%,$31.73B
9/6/2026 15:54,9,Hyperliquid,$87.79 ,3.54%,$22.08B
9/6/2026 15:54,10,Zcash,"$1,183.06 ",17.09%,$19.94B
9/6/2026 15:55,1,Bitcoin,"$79,980.08 ",0.44%,$1.6T
9/6/2026 15:55,2,Ethereum,"$2,499.85 ",1.72%,$304.95B
9/6/2026 15:55,3,Tether,$1.00 ,0.01%,$183.4B
9/6/2026 15:55,4,BNB,$758.19 ,1.41%,$100.96B
9/6/2026 15:55,5,XRP,$1.41 ,0.90%,$89B
9/6/2026 15:55,6,USDC,$1.00 ,0.00%,$74.54B
9/6/2026 15:55,7,Solana,$106.60 ,4.06%,$62.41B
9/6/2026 15:55,8,TRON,$0.33 ,0.54%,$31.73B
9/6/2026 15:55,9,Hyperliquid,$87.71 ,3.50%,$22.06B
9/6/2026 15:55,10,Zcash,"$1,183.57 ",17.26%,$19.95B
9/6/2026 15:56,1,Bitcoin,"$79,980.08 ",0.44%,$1.6T
9/6/2026 15:56,2,Ethereum,"$2,499.85 ",1.72%,$304.95B
9/6/2026 15:56,3,Tether,$1.00 ,0.01%,$183.4B
9/6/2026 15:56,4,BNB,$758.19 ,1.41%,$100.96B
9/6/2026 15:56,5,XRP,$1.41 ,0.90%,$89B
9/6/2026 15:56,6,USDC,$1.00 ,0.00%,$74.54B
9/6/2026 15:56,7,Solana,$106.60 ,4.06%,$62.41B
9/6/2026 15:56,8,TRON,$0.33 ,0.54%,$31.73B
9/6/2026 15:56,9,Hyperliquid,$87.71 ,3.50%,$22.06B
9/6/2026 15:56,10,Zcash,"$1,183.57 ",17.26%,$19.95B
9/6/2026 15:57,1,Bitcoin,"$79,988.50 ",0.46%,$1.6T
9/6/2026 15:57,2,Ethereum,"$2,499.96 ",1.73%,$304.95B
9/6/2026 15:57,3,Tether,$1.00 ,0.01%,$183.4B
9/6/2026 15:57,4,BNB,$758.19 ,1.41%,$100.96B
9/6/2026 15:57,5,XRP,$1.41 ,0.90%,$89B
9/6/2026 15:57,6,USDC,$1.00 ,0.00%,$74.54B
9/6/2026 15:57,7,Solana,$106.60 ,4.06%,$62.41B
9/6/2026 15:57,8,TRON,$0.33 ,0.54%,$31.73B
9/6/2026 15:57,9,Hyperliquid,$87.66 ,3.49%,$22.04B
9/6/2026 15:57,10,Zcash,"$1,185.09 ",17.32%,$19.97B
9/6/2026 15:59,1,Bitcoin,"$79,961.26 ",0.39%,$1.6T
9/6/2026 15:59,2,Ethereum,"$2,499.71 ",1.76%,$305.08B
9/6/2026 15:59,3,Tether,$1.00 ,0.01%,$183.41B
9/6/2026 15:59,4,BNB,$757.99 ,1.10%,$100.93B
9/6/2026 15:59,5,XRP,$1.41 ,0.97%,$89.02B
9/6/2026 15:59,6,USDC,$1.00 ,0.01%,$74.55B
9/6/2026 15:59,7,Solana,$106.70 ,4.15%,$62.47B
9/6/2026 15:59,8,TRON,$0.33 ,0.53%,$31.73B
9/6/2026 15:59,9,Hyperliquid,$87.65 ,3.50%,$22.04B
9/6/2026 15:59,10,Zcash,"$1,185.05 ",17.34%,$19.97B
,,,,,
9/6/2026 16:04,1,Bitcoin,"$79,981.58 ",0.47%,$1.6T
9/6/2026 16:04,2,Ethereum,"$2,499.38 ",1.80%,$305.08B
9/6/2026 16:04,3,Tether,$1.00 ,0.01%,$183.41B
9/6/2026 16:04,4,BNB,$757.99 ,1.10%,$100.93B
9/6/2026 16:04,5,XRP,$1.41 ,0.97%,$89.02B
9/6/2026 16:04,6,USDC,$1.00 ,0.01%,$74.55B
9/6/2026 16:04,7,Solana,$106.70 ,4.15%,$62.47B
9/6/2026 16:04,8,TRON,$0.33 ,0.53%,$31.73B
9/6/2026 16:04,9,Hyperliquid,$87.65 ,3.50%,$22.04B
9/6/2026 16:04,10,Zcash,"$1,185.05 ",17.34%,$19.97B
,,,,,
9/6/2026 16:05,1,Bitcoin,"$79,981.58 ",0.47%,$1.6T
9/6/2026 16:05,2,Ethereum,"$2,499.38 ",1.80%,$305.08B
9/6/2026 16:05,3,Tether,$1.00 ,0.01%,$183.41B
9/6/2026 16:05,4,BNB,$757.99 ,1.10%,$100.93B
9/6/2026 16:05,5,XRP,$1.41 ,0.97%,$89.02B
9/6/2026 16:05,6,USDC,$1.00 ,0.01%,$74.55B
9/6/2026 16:05,7,Solana,$106.70 ,4.15%,$62.47B
9/6/2026 16:05,8,TRON,$0.33 ,0.53%,$31.73B
9/6/2026 16:05,9,Hyperliquid,$87.73 ,3.50%,$22.06B
9/6/2026 16:05,10,Zcash,"$1,184.56 ",16.94%,$19.96B
,,,,,
9/6/2026 16:06,1,Bitcoin,"$79,981.58 ",0.47%,$1.6T
9/6/2026 16:06,2,Ethereum,"$2,499.38 ",1.80%,$305.08B
9/6/2026 16:06,3,Tether,$1.00 ,0.01%,$183.41B
9/6/2026 16:06,4,BNB,$757.99 ,1.10%,$100.93B
9/6/2026 16:06,5,XRP,$1.41 ,0.97%,$89.02B
9/6/2026 16:06,6,USDC,$1.00 ,0.01%,$74.55B
9/6/2026 16:06,7,Solana,$106.70 ,4.15%,$62.47B
9/6/2026 16:06,8,TRON,$0.33 ,0.53%,$31.73B
9/6/2026 16:06,9,Hyperliquid,$87.65 ,3.50%,$22.04B
9/6/2026 16:06,10,Zcash,"$1,185.05 ",17.34%,$19.97B
,,,,,
9/6/2026 16:07,1,Bitcoin,"$79,983.30 ",0.42%,$1.6T
9/6/2026 16:07,2,Ethereum,"$2,498.46 ",1.75%,$304.93B
9/6/2026 16:07,3,Tether,$1.00 ,0.01%,$183.4B
9/6/2026 16:07,4,BNB,$757.18 ,0.97%,$100.82B
9/6/2026 16:07,5,XRP,$1.41 ,0.95%,$89.03B
9/6/2026 16:07,6,USDC,$1.00 ,0.01%,$74.54B
9/6/2026 16:07,7,Solana,$106.76 ,4.16%,$62.5B
9/6/2026 16:07,8,TRON,$0.33 ,0.49%,$31.73B
9/6/2026 16:07,9,Hyperliquid,$87.67 ,3.52%,$22.05B
9/6/2026 16:07,10,Zcash,"$1,185.22 ",17.28%,$19.97B
,,,,,
9/6/2026 16:07,1,Bitcoin,"$79,983.30 ",0.42%,$1.6T
9/6/2026 16:07,2,Ethereum,"$2,498.46 ",1.75%,$304.93B
